,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,Label1,rLat,rLon,cLat,cLon
0,93.81301055555555,263.26656730661006,58.06451612903226,106.5757445,109.72197999999992,12.903225806451612,117.849426,80.0,12.903225806451612,0.0,0.0,0.0,108.681404,114.95383753246583,38.70967741935484,0.0,0.0,0.0,113.124428,0.0,6.451612903225806,110.0738938,360.12955886827825,32.25806451612903,107.19208175000001,199.02374016760984,25.806451612903224,0.0,0.0,0.0,104.550381,43.541720000000055,12.903225806451612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,46.517792,6.5611004,46.51783431515149,6.561163698484845
1,85.22378314285716,304.90615022479284,42.42424242424242,112.00080116666668,157.34166154795656,36.36363636363637,113.8304957142857,124.51319590731204,42.42424242424242,114.937759,0.0,6.0606060606060606,0.0,0.0,0.0,117.6736415,58.03145999999998,12.121212121212121,0.0,0.0,0.0,114.924179,0.0,6.0606060606060606,122.582695,0.0,6.0606060606060606,0.0,0.0,0.0,112.1548646,198.6700038951131,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,120.0047,0.0,6.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.6799775,21.715099999999836,12.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.5190208,6.566796,46.51905486666673,6.566671657499999
2,101.33540442857144,246.79989238121095,43.75,110.0646935,175.62849999999997,12.5,124.1394535,114.40169999999995,12.5,103.711838,200.7485989988473,25.0,98.88367966666664,225.08348039086368,56.25,114.437759,0.0,6.25,0.0,0.0,0.0,111.37556966666666,130.41883642652792,18.75,0.0,0.0,0.0,0.0,0.0,0.0,107.25843800000001,188.59160000000003,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.818794,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.599426,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,46.5176384,6.5625912,46.5176915733333,6.562724571666672
3,89.715155625,378.4859760408941,45.714285714285715,109.15128725000001,257.72494247851506,45.714285714285715,111.30935510000002,182.81228232476326,57.14285714285714,118.161293,201.50889708739714,17.142857142857142,0.0,0.0,0.0,104.0103,0.0,5.714285714285714,0.0,0.0,0.0,117.32255033333333,176.00444621430626,17.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.972855,0.0,5.714285714285714,120.824738,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,46.51936,6.5673772,46.51933478787885,6.567377721212119
4,94.0245499,300.02842405649045,60.60606060606061,110.24274700000001,197.71980212519605,36.36363636363637,0.0,0.0,0.0,112.91110733333333,270.55692698069214,18.181818181818183,106.680115,0.0,6.0606060606060606,113.34023280000001,95.61387190309632,30.303030303030305,0.0,0.0,0.0,110.0514605,81.07482000000005,12.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,112.70153450000001,264.9281399999998,12.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.937759,0.0,6.0606060606060606,114.193314,0.0,6.0606060606060606,119.818794,0.0,6.0606060606060606,0.0,0.0,0.0,121.193314,0.0,6.0606060606060606,0.0,0.0,0.0,49,46.5168672,6.5639056,46.516912922666734,6.563848729333322
5,98.64088937499999,271.64720233299283,44.44444444444444,104.16291044444445,173.04927831106932,50.0,114.48670728571429,82.81632743089033,38.88888888888889,113.61074450000001,37.13089999999994,11.11111111111111,0.0,0.0,0.0,114.6766165,2.915179999999964,11.11111111111111,115.210815,0.0,5.555555555555555,118.63550333333332,271.9388210539447,16.666666666666664,114.0587465,74.61729999999989,11.11111111111111,0.0,0.0,0.0,111.64310449999999,81.57470000000018,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,46.5202368,6.5656332,46.52028718095241,6.5655387523809585
6,87.51343977777779,101.05005290937228,56.25,118.7154425,92.55874000000006,12.5,118.71100733333333,132.49689145407072,37.5,117.767494,0.0,6.25,0.0,0.0,0.0,118.278069,0.0,6.25,0.0,0.0,0.0,115.08233742857144,131.211398297342,43.75,114.605901,39.02753610256231,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.1371,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.824287,175.46111999999994,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,46.5181888,6.56848,46.51813846666679,6.568478050694431
7,78.36257799999998,152.73767787163024,30.303030303030305,116.324738,0.0,6.0606060606060606,112.73153240000002,185.62087791679912,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,116.029411,0.0,6.0606060606060606,0.0,0.0,0.0,102.59957474999999,139.95225635502243,24.242424242424242,108.55093080000002,208.26220290566164,30.303030303030305,0.0,0.0,0.0,104.46834442857144,224.32059340102046,42.42424242424242,0.0,0.0,0.0,120.539017,0.0,6.0606060606060606,121.4642375,25.579979999999978,12.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.4526635,9.192340000000172,12.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,46.5176064,6.5681628,46.5176311308642,6.568322027160497
8,96.07870012500001,343.7383240009112,47.05882352941176,116.28823733333336,156.35557013390505,35.294117647058826,116.18317933333333,110.93455725274347,35.294117647058826,116.032824,178.91385206628888,17.647058823529413,0.0,0.0,0.0,114.42134100000001,93.72039999999998,11.76470588235294,0.0,0.0,0.0,116.164547,6.169879999999921,11.76470588235294,115.955406,20.0,11.76470588235294,0.0,0.0,0.0,115.349426,20.0,11.76470588235294,116.92160066666668,127.77332321484253,17.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,46.5190688,6.5617748,46.51898787878793,6.561824658333318
9,89.70516972727273,131.800894354455,64.70588235294117,113.30034942857142,162.07065625198817,41.17647058823529,111.79363257142857,96.25422849100481,41.17647058823529,116.824738,0.0,5.88235294117647,0.0,0.0,0.0,110.55373900000001,37.844524749530954,17.647058823529413,0.0,0.0,0.0,119.5177765,107.72154,11.76470588235294,120.324738,0.0,5.88235294117647,0.0,0.0,0.0,114.789917,93.38043999999996,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,46.5214144,6.5643648,46.52144209729735,6.564275268468482
10,97.408638,266.1727214185961,50.0,115.760122,71.56858806975586,25.0,116.89837166666666,51.95085954408157,18.75,114.625086,110.26424520704441,25.0,0.0,0.0,0.0,121.430115,0.0,6.25,0.0,0.0,0.0,118.76833519999998,108.17166106102403,31.25,118.80583975,151.63820025577294,25.0,0.0,0.0,0.0,113.99721149999999,18.327779999999905,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.430115,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,46.517712,6.5655468,46.51777993142857,6.56546611238096
11,82.68335650000002,265.65287001331177,55.55555555555556,112.7772255,39.48502000000019,11.11111111111111,113.71477266666666,200.1554564011066,16.666666666666664,114.09926083333333,126.29725014474778,33.33333333333333,0.0,0.0,0.0,113.767494,0.0,5.555555555555555,115.5095255,50.193020000000104,11.11111111111111,119.9163815,178.43902000000014,11.11111111111111,113.50850466666667,169.48025395279646,16.666666666666664,0.0,0.0,0.0,112.22152714285714,102.1535770761816,38.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,46.5180832,6.56532,46.51814293333334,6.565291299999999
